,Order ID,Order Date,Country,City,Branch,Lat,Lng,Customer First Name,Customer Last Name,Email,Phone Number,Category,Sub Category,Item,SalesPerson ID,Quantity,Unit Price,Discount,Status
121,118.0,2/1/2023,Syria,Aleppo,al01,36.2021,37.1343,Muhamad,Iidlibi,muhamad.iidlibi@mail.com,Tel: 5733738176,Headphones,Sennheiser HD,Sennheiser HD 599 SE,R236,1.0,199.0,19.9,False
122,119.0,2/1/2023,Saudi Arabia,Aseer,as01,18.2311,42.5004,Eala,Aldahan,eala.aldahan@mail.com,Tel: 5565816259,Tablet,Samsung Galaxy Tab,Galaxy Tab S7,B112,1.0,649.0,51.92,False
123,120.0,2/1/2023,United Arab Emirates,Abu Dhabi,ad02,24.4764,54.3705,Amir,Alhiwat,amir.alhiwat@mail.com,Tel: 5646606574,Digital Camera,Olympus OM-D,Olympus OM-D E-M1 Mark III,I729,1.0,1999.0,99.95,False
124,121.0,2/1/2023,USA,Las Vegas,lv01,36.1699,-115.1398,Lama,Alkhatib,lama.alkhatib@mail.com,Tel: 5819727639,Smartwatch,Fossil Gen,Fossil Gen 6,L106,2.0,299.0,41.86,True
125,122.0,2/1/2023,USA,Las Vegas,lv01,36.1699,-115.1398,Muhamad,Alsaediu,muhamad.alsaediu@mail.com,Tel: 5609395601,Fitness Tracker,Fitbit Charge,Fitbit Charge 3,U470,1.0,99.0,5.94,True
126,123.0,2/1/2023,United Arab Emirates,Abu Dhabi,ad02,24.4764,54.3705,Fuad,Alhabash,fuad.alhabash@mail.com,Tel: 5759700937,Fitness Tracker,Fitbit Versa,Fitbit Versa 3,Q628,2.0,229.0,18.32,True
127,124.0,2/1/2023,USA,Washington,wh01,38.9072,-77.0369,Jury,Khalid,jury.khalid@mail.com,Tel: 5220492250,Digital Camera,Sony Cyber-shot,Sony Cyber-shot RX100 VII,W206,1.0,1199.0,23.98,True
128,125.0,2/1/2023,Egypt,Asyut,at01,27.1809,31.1837,Iilyas,Alshaykh,iilyas.alshaykh@mail.com,Tel: 5158446954,Laptop,ASUS ROG,ASUS ROG Strix Scar 17,G267,1.0,1999.0,19.99,False
129,126.0,2/1/2023,Saudi Arabia,Jeddah,jd02,21.4858,39.1925,Khadijah,Alaishhab,khadijah.alaishhab@mail.com,Tel: 5075030686,Laptop,Acer Swift,Acer Swift 3,Y590,2.0,699.0,139.8,True
130,127.0,2/1/2023,Syria,Homs,hs01,34.7326,36.7136,Muwmin,Hanna,muwmin.hanna@mail.com,Tel: 5261604536,Fitness Tracker,Amazfit GTR,Amazfit GTR 3,X358,1.0,169.0,1.69,True
131,128.0,2/1/2023,Egypt,Cairo,cr03,30.0444,31.2357,Rana,Almunzilijiu,rana.almunzilijiu@mail.com,Tel: 5329657133,Gaming Console,Nintendo Switch,Nintendo Switch Pro,H899,1.0,399.0,27.93,False
132,129.0,2/1/2023,USA,Washington,wh01,38.9072,-77.0369,Rana,Salih,rana.salih@mail.com,Tel: 5842463651,Smartwatch,Garmin Fenix,Garmin Fenix 7,K406,1.0,699.0,34.95,False
133,130.0,2/1/2023,United Arab Emirates,Abu Dhabi,ad02,24.4764,54.3705,Ikhlas,Alshueranii,ikhlas.alshueranii@mail.com,Tel: 5770368815,Smartwatch,Garmin Forerunner,Garmin Forerunner 55,Z826,1.0,199.0,13.93,True
134,131.0,2/1/2023,Saudi Arabia,Jeddah,jd01,21.5433,39.1728,Iad,Dulul,iad.dulul@mail.com,Tel: 5984059718,Gaming Console,Microsoft Xbox,Xbox 360,C793,1.0,149.0,10.43,False
135,132.0,2/1/2023,Saudi Arabia,Jeddah,jd01,21.5433,39.1728,Juri,Altarah,juri.altarah@mail.com,Tel: 5785874081,Smartphone,OnePlus,OnePlus 9 Pro,F655,1.0,899.0,17.98,True
136,133.0,2/1/2023,Syria,Damascus,ds02,33.5146,36.3084,Rami,Hujah,rami.hujah@mail.com,Tel: 5123907566,Smartwatch,Garmin Venu,Garmin Venu 2S,E437,1.0,349.0,34.9,False
137,134.0,2/1/2023,United Arab Emirates,Abu Dhabi,ad01,24.4539,54.3773,Iin,Almala,iin.almala@mail.com,Tel: 5030911321,Smart Speaker,Amazon Echo,Echo Show 8,W221,1.0,129.0,9.03,True
138,135.0,2/1/2023,Saudi Arabia,Riyadh,rd01,24.7136,46.6753,Abd alrazzaq,Nuna,abd alrazzaq.nuna@mail.com,Tel: 5591419869,Tablet,Amazon Fire,Amazon Fire 7,F792,1.0,49.0,0.49,True
139,136.0,2/1/2023,USA,Las Vegas,lv01,36.1699,-115.1398,Mazin,Nieamah,mazin.nieamah@mail.com,Tel: 5053406676,Laptop,Apple MacBook,"MacBook Pro 16""",Y368,9.0,2399.0,863.64,True
140,137.0,2/1/2023,USA,Las Vegas,lv01,36.1699,-115.1398,Muhamad,Zynu,muhamad.zynu@mail.com,Tel: 5211191365,Tablet,Samsung Galaxy Tab,Galaxy Tab A8,T351,1.0,199.0,19.9,False
141,138.0,2/1/2023,USA,Las Vegas,lv01,36.1699,-115.1398,Ayham,Aleid,ayham.aleid@mail.com,Tel: 5574534696,Laptop,Acer Swift,Acer Swift 3,H320,1.0,699.0,6.99,False
142,139.0,2/1/2023,Saudi Arabia,Riyadh,rd01,24.7136,46.6753,Rasha,Jumea,rasha.jumea@mail.com,Tel: 5551550003,Headphones,Jabra Elite,Jabra Elite 85t,D873,1.0,229.0,0.0,True
143,140.0,2/1/2023,Syria,Damascus,ds01,33.5138,36.2765,Lwy,Alealbi,lwy.alealbi@mail.com,Tel: 5736371481,Smartwatch,Apple Watch,Apple Watch SE,X915,1.0,279.0,27.9,False
144,141.0,2/1/2023,Syria,Damascus,ds01,33.5138,36.2765,Ranya,Eitaya,ranya.eitaya@mail.com,Tel: 5785251613,Gaming Console,Sony PlayStation,PlayStation 5,X847,1.0,499.0,19.96,True
145,142.0,2/1/2023,Saudi Arabia,Jeddah,jd02,21.4858,39.1925,Fadi,Yuzbik,fadi.yuzbik@mail.com,Tel: 5569838120,Laptop,Lenovo Legion,Lenovo Legion 5,C068,1.0,1099.0,109.9,True
146,143.0,2/1/2023,USA,Las Vegas,lv01,36.1699,-115.1398,Muhamad,Eijrush,muhamad.eijrush@mail.com,Tel: 5538797711,Laptop,Lenovo Legion,Lenovo Legion 7i,L700,3.0,1499.0,269.82,False
147,144.0,2/1/2023,Saudi Arabia,Riyadh,rd01,24.7136,46.6753,Duhana,Shannar,duhana.shannar@mail.com,Tel: 5209018175,Headphones,Jabra Elite,Jabra Elite 75t,K406,1.0,179.0,12.53,True
148,145.0,2/1/2023,Syria,Damascus,ds02,33.5146,36.3084,Ayham,Allaadhiqanii,ayham.allaadhiqanii@mail.com,Tel: 5257129356,VR Headset,Oculus Quest,Oculus Quest 3,S988,1.0,599.0,23.96,True
149,146.0,2/1/2023,France,Paris,ps02,48.8566,2.3522,Muhamad,Allaadhiqanii,muhamad.allaadhiqanii@mail.com,Tel: 5762564397,Gaming Console,Sony PlayStation,PlayStation 3,X906,1.0,199.0,9.95,True
150,147.0,2/1/2023,United Arab Emirates,Abu Dhabi,ad02,24.4764,54.3705,Fatnh,Musaa,fatnh.musaa@mail.com,Tel: 5059878157,Digital Camera,Nikon Z Series,Nikon Z7 II,V007,2.0,2299.0,137.94,True
151,148.0,2/1/2023,Egypt,Asyut,at01,27.1809,31.1837,Mahir,Alkhayrat,mahir.alkhayrat@mail.com,Tel: 5336199602,Tablet,Apple iPad,"iPad Pro 12.9""",F064,1.0,999.0,59.94,False
152,149.0,2/1/2023,Saudi Arabia,Jeddah,jd01,21.5433,39.1728,Muhamad,Alqadi,muhamad.alqadi@mail.com,Tel: 5775991296,Gaming Console,Retro Console,Super NES Classic,C068,1.0,99.0,3.96,True
153,150.0,2/1/2023,United Arab Emirates,Abu Dhabi,ad01,24.4539,54.3773,Susin,Drwysh,susin.drwysh@mail.com,Tel: 5304639497,Smart Speaker,Harman Kardon,Harman Kardon Allure,R823,1.0,249.0,17.43,True
154,151.0,2/1/2023,Egypt,Asyut,at01,27.1809,31.1837,Husayn,Watar,husayn.watar@mail.com,Tel: 5216576563,Fitness Tracker,Garmin Approach,Garmin Approach S62,Y449,1.0,499.0,9.98,True
155,152.0,2/1/2023,United Arab Emirates,Abu Dhabi,ad02,24.4764,54.3705,Abd alruhmin,Ramzi,abd alruhmin.ramzi@mail.com,Tel: 5982219969,Digital Camera,Fujifilm X Series,Fujifilm X100V,S243,11.0,1399.0,769.45,True
156,153.0,2/1/2023,Saudi Arabia,Riyadh,rd03,24.7743,46.7386,Muhamad,Eisaa,muhamad.eisaa@mail.com,Tel: 5264675064,VR Headset,Sony PlayStation,PlayStation VR,S855,2.0,299.0,35.88,True
157,154.0,2/1/2023,France,Paris,ps01,48.8566,2.3522,Rami,Musaa,rami.musaa@mail.com,Tel: 5890894604,Smartwatch,Apple Watch,Apple Watch Series 7,C780,2.0,399.0,7.98,True
158,155.0,2/1/2023,Saudi Arabia,Aseer,as01,18.2311,42.5004,Ali,Naeim,ali.naeim@mail.com,Tel: 5119146147,VR Headset,Oculus Quest,Oculus Quest 2 (64GB),L571,1.0,299.0,11.96,True
159,156.0,2/1/2023,Syria,Homs,hs01,34.7326,36.7136,Dijwar,Watar,dijwar.watar@mail.com,Tel: 5990362926,Smart Speaker,Harman Kardon,Harman Kardon Citation,W243,1.0,199.0,19.9,True
160,157.0,2/1/2023,Saudi Arabia,Riyadh,rd02,24.7743,46.7386,Iin,Alshalaq,iin.alshalaq@mail.com,Tel: 5285422499,Laptop,Dell XPS,XPS 13,R814,1.0,1299.0,129.9,True
161,158.0,2/1/2023,Egypt,Asyut,at01,27.1809,31.1837,Diana,Sahalul,diana.sahalul@mail.com,Tel: 5219839024,Tablet,Apple iPad Pro,"iPad Pro 11"" (5th Gen)",H868,1.0,899.0,89.9,True
162,159.0,2/1/2023,Saudi Arabia,Riyadh,rd01,24.7136,46.6753,Sami,Salim,sami.salim@mail.com,Tel: 5422613756,Smartphone,OnePlus,OnePlus Nord 2,C793,1.0,399.0,3.99,True
163,160.0,2/1/2023,Saudi Arabia,Jeddah,jd02,21.4858,39.1925,Lina,Abunfis,lina.abunfis@mail.com,Tel: 5502489607,Smart Speaker,JBL Link,JBL Link 20,V535,4.0,99.0,39.6,True
164,161.0,2/1/2023,USA,New York,ny01,40.7128,-74.006,Lama,Bitahish,lama.bitahish@mail.com,Tel: 5917538672,Gaming Console,Microsoft Xbox,Xbox Series S,J345,1.0,299.0,26.91,True
165,162.0,2/1/2023,Saudi Arabia,Jeddah,jd01,21.5433,39.1728,Basil,Mabrukh,basil.mabrukh@mail.com,Tel: 5843588198,Fitness Tracker,Fitbit Versa,Fitbit Versa 2,N658,3.0,179.0,10.74,False
166,163.0,2/1/2023,USA,Las Vegas,lv01,36.1699,-115.1398,Bushraa,Dib,bushraa.dib@mail.com,Tel: 5959063887,Smartphone,Apple iPhone,iPhone 13 Pro Max,H466,1.0,1299.0,90.93,False
167,164.0,2/1/2023,USA,New York,ny02,40.7312,-73.9998,Ahmad,Iibrahim,ahmad.iibrahim@mail.com,Tel: 5618014531,Tablet,Samsung Galaxy Tab,Galaxy Tab A7,E166,1.0,179.0,17.9,True
168,165.0,2/1/2023,Syria,Homs,hs01,34.7326,36.7136,Ahmad,Alhasan,ahmad.alhasan@mail.com,Tel: 5875324375,Digital Camera,Canon EOS,Canon EOS M50 Mark II,Y493,1.0,649.0,51.92,True
169,166.0,2/1/2023,USA,Las Vegas,lv01,36.1699,-115.1398,Hamzaa,Abuhamd,hamzaa.abuhamd@mail.com,Tel: 5360085198,Smartwatch,Samsung Galaxy,Galaxy Watch Active 2,P617,2.0,249.0,0.0,True
170,167.0,2/1/2023,USA,New York,ny03,40.7498,-73.9814,Abdalhadi,Marzuq,abdalhadi.marzuq@mail.com,Tel: 5589135673,Digital Camera,Nikon Z Series,Nikon Z7 II,R814,1.0,2299.0,91.96,True
171,168.0,2/1/2023,United Arab Emirates,Dubai,db02,25.2048,55.2708,Iin,Alghazi,iin.alghazi@mail.com,Tel: 5149705414,Digital Camera,Nikon Coolpix,Nikon Coolpix B500,F340,1.0,249.0,19.92,True
172,169.0,2/1/2023,Saudi Arabia,Aseer,as01,18.2311,42.5004,Rim,Damrani,rim.damrani@mail.com,Tel: 5418415557,Tablet,Lenovo Tab,Lenovo Tab P11 Plus,T371,4.0,299.0,119.6,True
173,170.0,2/1/2023,Syria,Damascus,ds01,33.5138,36.2765,Rana,Alshaykh,rana.alshaykh@mail.com,Tel: 5395373107,Smartphone,Samsung Galaxy,Galaxy M32,R159,2.0,249.0,4.98,True
174,171.0,2/1/2023,Syria,Aleppo,al01,36.2021,37.1343,Thamir,Eisaa,thamir.eisaa@mail.com,Tel: 5479060317,Gaming Console,Sony PlayStation,PlayStation 4 Pro,Y998,1.0,399.0,39.9,True
175,172.0,2/1/2023,United Arab Emirates,Abu Dhabi,ad02,24.4764,54.3705,Diea,Mahfud,diea.mahfud@mail.com,Tel: 5058683568,Smart Speaker,Sonos One,Sonos Move,R426,1.0,399.0,7.98,True
176,173.0,2/1/2023,Saudi Arabia,Jeddah,jd03,21.4858,39.1925,Ayham,Earmush,ayham.earmush@mail.com,Tel: 5063509178,Smart Speaker,Harman Kardon,Harman Kardon Citation,Z125,3.0,199.0,35.82,True
177,174.0,2/1/2023,Saudi Arabia,Riyadh,rd01,24.7136,46.6753,Abdalrahmin,Alqadi,abdalrahmin.alqadi@mail.com,Tel: 5751032500,Smart Speaker,Harman Kardon,Harman Kardon Citation,W206,1.0,199.0,9.95,True
178,175.0,2/1/2023,USA,New York,ny03,40.7498,-73.9814,Hanan,Altibae,hanan.altibae@mail.com,Tel: 5749555422,Smartwatch,Samsung Gear,Samsung Gear S4,R361,1.0,349.0,20.94,True
179,176.0,2/1/2023,Syria,Homs,hs01,34.7326,36.7136,Omar,Euthman,omar.euthman@mail.com,Tel: 5180899967,Laptop,ASUS ROG,ASUS ROG Zephyrus G14,Y270,12.0,1299.0,623.52,True
180,177.0,2/1/2023,USA,Las Vegas,lv01,36.1699,-115.1398,Muhamad,Abu,muhamad.abu@mail.com,Tel: 5426925266,Headphones,Anker Soundcore,Anker Soundcore Life Q35,X915,3.0,129.0,7.74,True
181,178.0,2/1/2023,Syria,Damascus,ds02,33.5146,36.3084,Ahmad,Aldiyk,ahmad.aldiyk@mail.com,Tel: 5090020180,Digital Camera,Sony Cyber-shot,Sony Cyber-shot RX100 VII,H320,1.0,1199.0,59.95,True
182,179.0,2/1/2023,Saudi Arabia,Riyadh,rd01,24.7136,46.6753,Salih,Aleabdyn zaetar,salih.aleabdyn zaetar@mail.com,Tel: 5736313790,Smartphone,Xiaomi Mi,Xiaomi Mi 12,F655,1.0,799.0,23.97,False
183,180.0,2/1/2023,Saudi Arabia,Aseer,as01,18.2311,42.5004,Ruba,Salah aldiyn,ruba.salah aldiyn@mail.com,Tel: 5384360946,Fitness Tracker,Garmin Vivosmart,Garmin Vivosmart HR,V339,1.0,79.0,1.58,True
184,181.0,3/1/2023,Saudi Arabia,Riyadh,rd01,24.7136,46.6753,Abd alsamad,Abu,abd alsamad.abu@mail.com,Tel: 5660497579,Smart Speaker,Harman Kardon,Harman Kardon Allure,L028,1.0,249.0,24.9,True
185,182.0,3/1/2023,USA,New York,ny02,40.7312,-73.9998,Abd alruhmin,Khalid,abd alruhmin.khalid@mail.com,Tel: 5922345561,VR Headset,Oculus Quest,Oculus Quest 3,U806,1.0,599.0,17.97,True
186,183.0,3/1/2023,Saudi Arabia,Aseer,as01,18.2311,42.5004,Lina,Rafaea,lina.rafaea@mail.com,Tel: 5242258770,Headphones,Bose QuietComfort,QC45,X710,2.0,349.0,20.94,True
187,184.0,3/1/2023,Saudi Arabia,Jeddah,jd02,21.4858,39.1925,Muhamad,Alqasir,muhamad.alqasir@mail.com,Tel: 5466818561,Smart Speaker,Google Nest Hub,Google Nest Hub Max,Q115,1.0,229.0,20.61,True
188,185.0,3/1/2023,Syria,Damascus,ds02,33.5146,36.3084,Ahmad,Eaziza,ahmad.eaziza@mail.com,Tel: 5200475754,Headphones,JBL Live,JBL Live 650BTNC,Y720,10.0,149.0,149.0,False
189,186.0,3/1/2023,United Arab Emirates,Abu Dhabi,ad02,24.4764,54.3705,Muhamad,Alhamid,muhamad.alhamid@mail.com,Tel: 5922387610,Gaming Console,Nintendo Switch,Nintendo Switch OLED,Y387,1.0,349.0,27.92,True
190,187.0,3/1/2023,Saudi Arabia,Jeddah,jd01,21.5433,39.1728,Malik,Altuean,malik.altuean@mail.com,Tel: 5912232284,Tablet,Samsung Galaxy Tab,Galaxy Tab S7,R252,1.0,649.0,51.92,True
191,188.0,3/1/2023,United Arab Emirates,Abu Dhabi,ad01,24.4539,54.3773,Muhamad,Shbyb,muhamad.shbyb@mail.com,Tel: 5487751448,Smartwatch,Samsung Gear,Samsung Gear Fit 4,D189,2.0,199.0,3.98,True
192,189.0,3/1/2023,Saudi Arabia,Jeddah,jd01,21.5433,39.1728,Ruba,Dahbur,ruba.dahbur@mail.com,Tel: 5271563945,Laptop,Dell XPS,XPS 15,I738,1.0,1599.0,159.9,True
193,190.0,3/1/2023,USA,New York,ny02,40.7312,-73.9998,Rafat,Shakhashiru,rafat.shakhashiru@mail.com,Tel: 5009265115,VR Headset,HTC Vive,HTC Vive Focus 3,B377,1.0,799.0,39.95,True
194,191.0,3/1/2023,Egypt,Cairo,cr03,30.0444,31.2357,Ali,Alqasir,ali.alqasir@mail.com,Tel: 5833782934,Tablet,Microsoft Surface,Surface Go 2,G327,1.0,399.0,39.9,False
195,192.0,3/1/2023,Saudi Arabia,Aseer,as01,18.2311,42.5004,Eala,Basil,eala.basil@mail.com,Tel: 5146965103,Fitness Tracker,Garmin Approach,Garmin Approach S62,H016,1.0,499.0,29.94,True
196,193.0,3/1/2023,Morocco,Casablanca,cs01,33.5731,7.5898,Khadijah,Klizli,khadijah.klizli@mail.com,Tel: 5590642295,Laptop,Acer Swift,Acer Swift 5,R664,1.0,999.0,0.0,True
197,194.0,3/1/2023,United Arab Emirates,Abu Dhabi,ad02,24.4764,54.3705,Khalid,Altujjar,khalid.altujjar@mail.com,Tel: 5676520309,VR Headset,HP Reverb,HP Reverb G2,K725,1.0,599.0,17.97,True
198,195.0,3/1/2023,United Arab Emirates,Dubai,db02,25.2048,55.2708,Muhamad,Zakariaa,muhamad.zakariaa@mail.com,Tel: 5709535296,Smart Speaker,JBL Link,JBL Link 500,J087,1.0,249.0,24.9,True
199,196.0,3/1/2023,Saudi Arabia,Jeddah,jd03,21.4858,39.1925,Abd allatif,Alasfar,abd allatif.alasfar@mail.com,Tel: 5130977385,Gaming Console,Microsoft Xbox,Xbox One X,S935,2.0,299.0,35.88,True
200,197.0,3/1/2023,Saudi Arabia,Aseer,as01,18.2311,42.5004,Diea,Bahriin,diea.bahriin@mail.com,Tel: 5760015983,Headphones,Jabra Elite,Jabra Elite 75t,V236,1.0,179.0,12.53,True
201,198.0,3/1/2023,Saudi Arabia,Aseer,as01,18.2311,42.5004,Rafat,Hafiz,rafat.hafiz@mail.com,Tel: 5771314825,Laptop,Lenovo ThinkPad,ThinkPad X13,R664,2.0,999.0,59.94,False
202,199.0,3/1/2023,Saudi Arabia,Jeddah,jd02,21.4858,39.1925,Dania,Husu,dania.husu@mail.com,Tel: 5941834253,Tablet,Samsung Galaxy Tab,Galaxy Tab A7,Z227,1.0,179.0,17.9,True
203,200.0,3/1/2023,USA,Washington,wh01,38.9072,-77.0369,Muhamad,Aldarawasha,muhamad.aldarawasha@mail.com,Tel: 5968940107,Smartphone,Google Pixel,Google Pixel 5a,J501,2.0,499.0,39.92,False
204,201.0,3/1/2023,United Arab Emirates,Abu Dhabi,ad01,24.4539,54.3773,Ahmad,Zaniqa,ahmad.zaniqa@mail.com,Tel: 5359775585,Laptop,Lenovo ThinkPad,ThinkPad X13,F400,2.0,999.0,159.84,True
205,202.0,3/1/2023,Syria,Damascus,ds02,33.5146,36.3084,Almuthanaa,Swyd,almuthanaa.swyd@mail.com,Tel: 5153886560,Digital Camera,Canon EOS R Series,Canon EOS R5,R823,1.0,3999.0,279.93,True
206,203.0,3/1/2023,Saudi Arabia,Jeddah,jd02,21.4858,39.1925,Shilan,Alhmwi,shilan.alhmwi@mail.com,Tel: 5225632649,Gaming Console,Nintendo Switch,Nintendo Switch Pro,E715,7.0,399.0,279.3,False
207,204.0,3/1/2023,Saudi Arabia,Aseer,as01,18.2311,42.5004,Muhamad,Alshear,muhamad.alshear@mail.com,Tel: 5075526792,VR Headset,Oculus Quest,Oculus Quest 3,C905,1.0,599.0,35.94,True
208,205.0,3/1/2023,Syria,Aleppo,al01,36.2021,37.1343,Muhamad,Muhamad,muhamad.muhamad@mail.com,Tel: 5972242219,Smart Speaker,Amazon Echo Show,Amazon Echo Show 8 (2nd Gen),Z524,1.0,129.0,9.03,False
209,206.0,3/1/2023,Syria,Homs,hs01,34.7326,36.7136,Fadi,Alasfar,fadi.alasfar@mail.com,Tel: 5356100765,Smartphone,Samsung Galaxy,Galaxy Z Fold 3,Z398,1.0,1799.0,125.93,True
210,207.0,3/1/2023,USA,New York,ny01,40.7128,-74.006,Fatnh,Khalil,fatnh.khalil@mail.com,Tel: 5577180579,Gaming Console,Nintendo Switch,Nintendo Switch Lite,S735,9.0,199.0,143.28,True
211,208.0,3/1/2023,Saudi Arabia,Jeddah,jd01,21.5433,39.1728,Rasha,Alsyqly,rasha.alsyqly@mail.com,Tel: 5416570265,Smart Speaker,Google Nest,Nest Hub (2nd Gen),P598,2.0,99.0,3.96,True
212,209.0,3/1/2023,United Arab Emirates,Fujairah,fj01,25.1286,56.3242,Muhamad,Mukiin,muhamad.mukiin@mail.com,Tel: 5283743578,Headphones,Bose QuietComfort,QC45,I876,1.0,349.0,24.43,True
213,210.0,3/1/2023,Saudi Arabia,Aseer,as01,18.2311,42.5004,Alyida,Kafa,alyida.kafa@mail.com,Tel: 5710101009,Gaming Console,Microsoft Xbox,Xbox Original,O211,1.0,69.0,2.76,True
214,211.0,3/1/2023,Saudi Arabia,Jeddah,jd01,21.5433,39.1728,Mahir,Dulul,mahir.dulul@mail.com,Tel: 5918608072,Smartphone,OnePlus,OnePlus Nord 2,W206,1.0,399.0,11.97,True
215,212.0,3/1/2023,Saudi Arabia,Riyadh,rd03,24.7743,46.7386,Rami,Eirat,rami.eirat@mail.com,Tel: 5932179020,Laptop,Dell XPS,XPS 15,I036,4.0,1599.0,255.84,True
216,213.0,3/1/2023,USA,Las Vegas,lv01,36.1699,-115.1398,Lina,Ghrz,lina.ghrz@mail.com,Tel: 5655486297,Headphones,Anker Soundcore,Anker Soundcore Life Q30,F655,1.0,79.0,7.11,True
217,214.0,3/1/2023,Morocco,Casablanca,cs01,33.5731,7.5898,Zaydun,Almisri,zaydun.almisri@mail.com,Tel: 5782918488,Digital Camera,Olympus OM-D,Olympus OM-D E-M1 Mark III,Y989,1.0,1999.0,119.94,True
218,215.0,3/1/2023,Syria,Damascus,ds01,33.5138,36.2765,Hamdah,Shanan,hamdah.shanan@mail.com,Tel: 5311875386,Smartwatch,Garmin Forerunner,Garmin Forerunner 945,H016,1.0,599.0,59.9,True
219,216.0,3/1/2023,Saudi Arabia,Dammam,dm01,26.3927,49.9777,Bakr,Klizli,bakr.klizli@mail.com,Tel: 5488551183,Gaming Console,Sony PlayStation,PlayStation 2,C308,1.0,99.0,6.93,True
220,217.0,3/1/2023,Syria,Damascus,ds02,33.5146,36.3084,Sami,Shaeban,sami.shaeban@mail.com,Tel: 5179815579,Smartwatch,Samsung Galaxy,Galaxy Watch 4,R551,1.0,349.0,27.92,True
221,218.0,3/1/2023,USA,New York,ny02,40.7312,-73.9998,Iman,Albarnawi,iman.albarnawi@mail.com,Tel: 5984049312,Laptop,HP Pavilion,HP Pavilion 15,E274,2.0,799.0,127.84,True
222,219.0,3/1/2023,Saudi Arabia,Jeddah,jd01,21.5433,39.1728,Muhamad,Qisam,muhamad.qisam@mail.com,Tel: 5993024521,VR Headset,Pimax Vision,Pimax Vision 5K Super,H087,1.0,899.0,17.98,True
223,220.0,3/1/2023,Egypt,Asyut,at01,27.1809,31.1837,Hasan,Ebdalwahd,hasan.ebdalwahd@mail.com,Tel: 5859058051,Smartphone,Apple iPhone,iPhone 13 Pro Max,E663,1.0,1299.0,116.91,False
224,221.0,3/1/2023,United Arab Emirates,Abu Dhabi,ad01,24.4539,54.3773,Fadi,Hmshw,fadi.hmshw@mail.com,Tel: 5306114165,Digital Camera,Nikon Coolpix,Nikon Coolpix P1000,A794,1.0,999.0,89.91,True
225,222.0,3/1/2023,Saudi Arabia,Riyadh,rd02,24.7743,46.7386,Muhamad,Shiah,muhamad.shiah@mail.com,Tel: 5691017252,Fitness Tracker,Fitbit Charge,Fitbit Charge 4,Q963,1.0,149.0,2.98,True
226,223.0,3/1/2023,Saudi Arabia,Jeddah,jd02,21.4858,39.1925,Ayman,Alsaman,ayman.alsaman@mail.com,Tel: 5574679806,Laptop,Lenovo Legion,Lenovo Legion 5,L700,1.0,1099.0,76.93,False
227,224.0,3/1/2023,Saudi Arabia,Jeddah,jd01,21.5433,39.1728,Iin,Alealiu,iin.alealiu@mail.com,Tel: 5882602904,Smartphone,OnePlus,OnePlus 9 Pro,Q628,1.0,899.0,44.95,True
228,225.0,3/1/2023,France,Paris,ps01,48.8566,2.3522,Mari,Hamshu,mari.hamshu@mail.com,Tel: 5506667543,VR Headset,Valve Index,Valve Index VR Kit,E484,1.0,999.0,69.93,False
229,226.0,3/1/2023,Syria,Aleppo,al01,36.2021,37.1343,Lilas,Husu,lilas.husu@mail.com,Tel: 5221578756,Tablet,Amazon Fire HD,Amazon Fire HD 8 Plus,F693,1.0,129.0,3.87,False
230,227.0,3/1/2023,Syria,Damascus,ds02,33.5146,36.3084,Hazim,Akrym,hazim.akrym@mail.com,Tel: 5051101287,Smartwatch,Huawei Watch,Huawei Watch GT 2e,B392,1.0,129.0,5.16,True
231,228.0,3/1/2023,Egypt,Asyut,at01,27.1809,31.1837,Ali,Earabi,ali.earabi@mail.com,Tel: 5883588772,Gaming Console,Retro Console,Sega Genesis Mini,K492,1.0,79.0,3.16,True
232,229.0,3/1/2023,Egypt,Asyut,at01,27.1809,31.1837,Diea,Hutayniun,diea.hutayniun@mail.com,Tel: 5839325325,Laptop,Lenovo ThinkPad,ThinkPad X1 Carbon,R551,5.0,1499.0,224.85,True
233,230.0,3/1/2023,Syria,Aleppo,al01,36.2021,37.1343,Eubay,Sydu,eubay.sydu@mail.com,Tel: 5216493196,Headphones,Jabra Elite,Jabra Elite 75t,R389,2.0,179.0,7.16,False
234,231.0,3/1/2023,Egypt,Cairo,cr03,30.0444,31.2357,Muhamad,Karim,muhamad.karim@mail.com,Tel: 5523086832,Fitness Tracker,Huawei Band,Huawei Band 6,R361,1.0,59.0,5.9,True
235,232.0,3/1/2023,Egypt,Asyut,at01,27.1809,31.1837,Omar,Ahmad,omar.ahmad@mail.com,Tel: 5862848221,Headphones,Sony WH,Sony WH-CH710N,O755,1.0,129.0,12.9,True
236,233.0,3/1/2023,United Arab Emirates,Fujairah,fj01,25.1286,56.3242,Mujdi,Abu zamil,mujdi.abu zamil@mail.com,Tel: 5366161681,Smart Speaker,JBL Link,JBL Link 20,K012,1.0,99.0,5.94,True
237,234.0,3/1/2023,Syria,Homs,hs01,34.7326,36.7136,Mazin,Shaykh,mazin.shaykh@mail.com,Tel: 5373895907,Headphones,Anker Soundcore,Anker Soundcore Liberty Air 2 Pro,J431,1.0,99.0,5.94,True
238,235.0,3/1/2023,Saudi Arabia,Riyadh,rd02,24.7743,46.7386,Khalil,Farahat,khalil.farahat@mail.com,Tel: 5980232392,Headphones,Sony WH,Sony WH-CH710N,J768,1.0,129.0,9.03,True
